clientid,client_type,ratio,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans
5778,early,0.125,leaseback,36,2400,0.151515151515152,38.2784397427433,3.374,region 6,branch 5,male,2400,2011,15840,25.0,0,0
5779,early,0.125,leaseback,36,2304,0.8,39.7539155069354,3.374,region 7,branch 7,female,720,1995,2880,58.0,0,0
5780,early,0.125,leaseback,36,3840,0.533333333333333,35.4692444350516,3.374,region 6,branch 5,male,1816,1999,7200,33.0,0,0
5781,early,0.125,leaseback,36,4320,0.9,36.1182941578838,3.374,region 6,branch 5,male,0,2000,4800,57.0,0,0
5782,early,0.125,leaseback,36,2400,0.5,38.1353040565092,3.374,region 6,branch 2,male,0,1995,4800,28.0,0,0
5783,early,0.125,leaseback,36,1920,0.307692307692308,39.4103976576846,3.374,region 6,branch 2,male,0,2000,6240,35.0,0,0
5784,early,0.125,leaseback,36,9600,0.540540540540541,35.4422882271079,3.374,region 5,branch 6,female,1920,2007,17760,48.0,0,0
5785,early,0.125,leaseback,36,7680,0.8,34.9329342563314,3.374,region 6,branch 5,male,2400,2007,9600,38.0,1,0
5786,early,0.125,leasing,36,11040,0.793103448275862,36.3813493817546,3.374,region 6,branch 6,female,3360,2003,13920,40.0,0,0
5787,early,0.125,leaseback,36,6480,0.9,36.5868063868269,3.374,region 6,branch 5,female,0,2003,7200,43.0,0,0
5788,early,0.125,leaseback,36,4800,0.357142857142857,36.7828208064973,3.374,region 6,branch 5,female,960,2011,13440,34.0,0,0
5789,early,0.125,leaseback,36,2880,0.6,37.63287802238,3.374,region 2,branch 2,male,0,1999,4800,57.0,1,0
5790,early,0.125,leaseback,36,4800,0.714285714285714,37.2011148953622,3.374,region 6,branch 2,male,624,2005,6720,24.0,0,0
5791,early,0.125,leaseback,36,3840,0.444444444444444,37.8216123962911,3.374,region 6,branch 5,male,0,1997,8640,63.0,0,0
5792,early,0.125,leaseback,36,1680,0.159090909090909,29.3912704814665,2.5305,region 6,branch 5,male,1200,2001,10560,42.0,1,0
5793,early,0.125,leaseback,36,3600,0.340909090909091,36.1669855708731,3.374,region 3,branch 5,male,1167,2005,10560,47.0,0,0
5794,early,0.125,leaseback,36,2400,0.263157894736842,38.1353040565092,3.374,region 6,branch 6,male,0,2007,9120,39.0,0,0
5795,early,0.125,leaseback,36,8640,0.529411764705882,38.2331063691221,3.374,region 10,branch 1,female,2400,2011,16320,42.0,0,0
5796,early,0.125,leaseback,36,2400,0.3125,38.2784397427433,3.374,region 6,branch 5,male,0,2003,7680,29.0,0,0
5797,early,0.125,leaseback,36,4800,0.588235294117647,35.5502504865009,3.374,region 2,branch 2,male,1440,1998,8160,31.0,0,0
5798,early,0.125,leaseback,36,2400,0.131578947368421,36.1761990679146,3.374,region 2,branch 2,male,720,2007,18240,40.0,0,0
5799,early,0.125,leaseback,36,4800,0.232558139534884,29.2428220192264,2.5305,region 6,branch 5,male,2160,2006,20640,46.0,1,0
5800,early,0.125,leaseback,36,3600,0.5,38.1254354075329,3.374,region 5,branch 5,male,960,2006,7200,27.0,0,0
5801,early,0.125,leasing,36,5760,0.8,36.6073022944843,3.374,region 10,branch 1,male,1920,1996,7200,33.0,0,0
5802,early,0.125,leaseback,36,14400,0.769230769230769,37.7550240643989,3.374,region 3,branch 6,male,0,2009,18720,27.0,1,0
5803,early,0.125,leaseback,36,2400,0.454545454545455,36.4510471717267,3.374,region 5,branch 6,male,960,1999,5280,27.0,0,0
5804,early,0.125,leaseback,36,9600,0.16,36.1212758335305,3.374,region 5,branch 6,male,1440,2016,60000,38.0,0,0
5805,early,0.125,leasing,36,9840,0.788461538461538,35.1708939045667,3.374,region 6,branch 2,male,1440,2004,12480,36.0,0,0
5806,early,0.125,leaseback,36,13920,0.508771929824561,39.3430092161849,3.374,region 6,branch 5,male,2400,2014,27360,28.0,0,0
5807,early,0.125,leaseback,36,4800,0.666666666666667,38.4789945978044,3.374,region 6,branch 5,male,1200,1998,7200,40.0,0,0
5808,early,0.125,leaseback,36,3600,0.267857142857143,35.3524697089235,3.374,region 9,branch 4,male,720,2002,13440,33.0,0,0
5809,early,0.125,leaseback,36,4080,0.708333333333333,38.232497534575,3.374,region 6,branch 2,male,1440,2005,5760,24.0,0,0
5810,early,0.125,leaseback,36,2400,0.555555555555556,37.4261081668346,3.374,region 5,branch 2,male,576,1999,4320,27.0,0,0
5811,early,0.125,leaseback,36,5760,0.75,38.2969350075507,3.374,region 8,branch 6,male,2160,1999,7680,31.0,0,0
5812,early,0.125,leaseback,36,1680,0.194444444444444,39.347791753396,3.374,region 6,branch 5,male,0,1998,8640,57.0,0,0
5813,early,0.125,leaseback,36,7200,0.333333333333333,35.6133532215762,3.374,region 6,branch 6,male,3840,2012,21600,42.0,0,0
5814,early,0.125,leaseback,36,1680,0.318181818181818,37.0577870091583,3.374,region 8,branch 6,male,0,2001,5280,29.0,0,0
5815,early,0.125,leaseback,36,7200,0.6,37.9729901446924,3.374,region 6,branch 6,male,0,2004,12000,50.0,0,0
5816,early,0.125,leaseback,36,5280,0.846153846153846,38.4580023279958,3.374,region 5,branch 6,female,720,1996,6240,30.0,0,0
5817,early,0.125,leaseback,36,3360,0.583333333333333,38.4340139136674,3.374,region 3,branch 3,male,0,2005,5760,38.0,0,0
5818,early,0.125,leaseback,36,6240,0.838709677419355,37.8541541841286,3.374,region 2,branch 3,male,1920,2008,7440,40.0,0,0
5819,early,0.125,leaseback,36,3360,0.368421052631579,34.5724354869265,3.374,region 6,branch 3,male,816,2003,9120,49.0,0,0
5820,early,0.125,leaseback,36,3600,0.576923076923077,36.4417432104031,3.374,region 6,branch 3,male,1200,1999,6240,60.0,0,0
5821,early,0.125,leaseback,36,4800,0.769230769230769,36.5060447529929,3.374,region 3,branch 3,male,1200,1998,6240,35.0,0,0
5822,early,0.125,leaseback,36,5280,0.798276616578002,35.9375956494576,3.374,region 6,branch 3,female,960,2006,6614,30.0,0,0
5823,early,0.125,leaseback,36,7200,0.833333333333333,37.1263777513995,3.374,region 6,branch 3,male,1440,1997,8640,33.0,0,0
5824,early,0.125,leaseback,36,8160,0.68,37.1088094275282,3.374,region 6,branch 3,female,2160,1998,12000,58.0,0,0
5825,early,0.125,leaseback,36,2640,0.22,39.1038965893284,3.374,region 6,branch 3,male,2160,2004,12000,65.0,0,0
5826,early,0.125,leaseback,36,2160,0.264705882352941,36.0880168891974,3.374,region 6,branch 3,female,0,1997,8160,27.0,0,0
5827,early,0.125,leaseback,36,4320,0.747508305647841,31.1272805360569,2.6710832771,,branch 5,male,2784,2005,5779,36.0,1,1
5828,early,0.125,leaseback,36,3840,0.666666666666667,33.7746153281506,2.6710832771,,branch 6,male,960,2000,5760,60.0,0,1
5829,early,0.125,leaseback,72,5760,0.666666666666667,29.5305385245483,2.6710832771,,branch 5,male,1440,2001,8640,38.0,1,1
5830,early,0.125,leaseback,72,4800,0.666666666666667,29.762741585134,2.5305,,branch 6,male,1920,2008,7200,53.0,1,1
5831,early,0.125,leasing,72,12000,0.78125,36.9305239952869,3.374,,branch 5,male,768,2004,15360,24.0,1,1
5832,early,0.125,leaseback,72,1920,0.5,35.0224563385471,3.374,,branch 5,male,864,2005,3840,41.0,0,0
5833,early,0.125,leaseback,72,6240,0.866666666666667,36.4640065448915,3.374,,branch 6,male,0,2008,7200,40.0,0,0
5834,early,0.125,leaseback,72,4320,0.642857142857143,36.1697773822169,3.374,,branch 3,male,0,2000,6720,27.0,0,0
5835,early,0.125,leasing,36,2592,0.6,34.1480872278862,2.6710832771,,branch 7,male,0,2003,4320,22.0,0,0
5836,early,0.125,leaseback,36,4800,0.333333333333333,33.4798389665649,2.6710832771,,branch 5,male,1440,2012,14400,30.0,0,0
5837,early,0.125,leaseback,36,1680,0.333333333333333,35.9891925032081,2.6710832771,,branch 2,female,720,1998,5040,43.0,0,0
5838,early,0.125,leaseback,36,19200,0.8,38.8832507003977,3.374,,branch 5,male,2160,2014,24000,39.0,1,0
5839,early,0.125,leaseback,72,7200,0.597559926187645,35.4395276662827,3.374,,branch 3,male,1200,2001,12049,33.0,0,0
5840,early,0.125,leaseback,108,7680,0.842105263157895,35.3272882887255,3.374,,branch 3,female,514,2005,9120,53.0,0,0
5841,early,0.125,leaseback,72,12960,0.771428571428571,35.1530529436651,3.374,,branch 3,male,0,2007,16800,47.0,0,0
5842,early,0.125,leaseback,36,1680,0.5,37.4787294185578,3.374,,branch 2,male,0,1999,3360,33.0,0,0
5843,early,0.125,leaseback,36,2400,0.357142857142857,37.4261081668346,3.374,,branch 5,male,0,1998,6720,52.0,0,0
5844,early,0.125,leaseback,36,1920,0.571428571428571,36.9779323856544,3.374,,branch 2,male,1200,2003,3360,34.0,0,0
5845,early,0.125,leaseback,36,11040,0.676470588235294,38.3486929191808,3.374,,branch 1,male,0,2009,16320,27.0,0,0
5846,early,0.119047619047619,leaseback,126,8160,0.772727272727273,30.1870130304197,2.6710832771,region 5,branch 6,female,1440,2004,10560,39.0,1,0
5847,early,0.119047619047619,leaseback,126,4800,0.714285714285714,35.2552579692472,3.374,region 3,branch 2,female,1680,2000,6720,37.0,0,0
5848,early,0.119047619047619,leaseback,126,11520,0.8,34.5162378470937,3.374,region 8,branch 2,female,941,2004,14400,41.0,0,0
5849,early,0.119047619047619,leaseback,126,9600,0.8,35.777191349342,3.374,region 9,branch 4,male,1200,2001,12000,31.0,0,0
5850,early,0.119047619047619,leaseback,126,4080,0.772727272727273,29.2218375337937,2.5305,,branch 6,male,2400,2002,5280,34.0,1,0
5851,early,0.116666666666667,leaseback,90,2400,0.217013888888889,30.0390129391523,2.6710832771,region 6,branch 5,male,0,2006,11059,37.0,0,1
5852,early,0.116666666666667,leaseback,90,3840,0.87719298245614,29.5874782687979,2.6710832771,region 5,branch 5,male,4195,1998,4378,44.0,1,1
5853,early,0.116666666666667,leaseback,90,4800,0.5,30.0171928470421,2.6710832771,region 2,branch 5,male,0,2010,9600,33.0,0,1
5854,early,0.116666666666667,leaseback,90,2880,0.641025641025641,32.4787780845009,2.6710832771,region 8,branch 6,male,720,2002,4493,22.0,1,1
5855,early,0.116666666666667,leaseback,90,14400,0.75,29.7779837869508,2.6710832771,region 5,branch 5,male,4800,2007,19200,41.0,1,1
5856,early,0.116666666666667,leaseback,90,4320,0.346153846153846,30.2013598802673,2.6710832771,region 10,branch 1,male,2160,2006,12480,29.0,1,1
5857,early,0.116666666666667,leaseback,90,18240,0.791666666666667,29.1536703222496,2.6710832771,region 8,branch 2,female,960,2014,23040,40.0,1,1
5858,early,0.116666666666667,leaseback,90,7200,0.75,33.0039770617747,2.6710832771,region 6,branch 5,male,1680,2010,9600,40.0,0,1
5859,early,0.116666666666667,leaseback,90,7680,0.551724137931034,30.0936644137113,2.6710832771,region 6,branch 5,male,960,2003,13920,45.0,1,1
5860,early,0.116666666666667,leaseback,90,5280,0.423076923076923,32.7745888567107,2.6710832771,region 6,branch 6,male,1920,2005,12480,35.0,0,1
5861,early,0.116666666666667,leaseback,90,6240,0.866666666666667,31.692648681361,2.6710832771,region 6,branch 5,male,0,2005,7200,44.0,0,1
5862,early,0.116666666666667,leaseback,90,7200,0.517241379310345,29.1632072396171,2.5305,region 5,branch 2,female,1560,2003,13920,42.0,1,0
5863,early,0.116666666666667,leasing,90,4800,0.625,36.185678036147,3.374,region 6,branch 2,male,0,2002,7680,50.0,0,0
5864,early,0.116666666666667,leaseback,90,6912,0.9,35.1168512080409,3.374,region 6,branch 5,female,0,2004,7680,30.0,0,0
5865,early,0.116666666666667,leaseback,90,10560,0.628571428571429,35.9704168956082,3.374,region 1,branch 2,male,2400,2004,16800,49.0,0,0
5866,early,0.116666666666667,leaseback,90,24000,0.8,36.3153086090705,3.374,region 5,branch 5,female,3840,2007,30000,28.0,1,0
5867,early,0.116666666666667,leaseback,90,7200,0.6,36.5236945210267,3.374,region 8,branch 5,female,0,2005,12000,33.0,0,0
5868,early,0.116666666666667,leaseback,90,4800,0.714285714285714,36.5643563212164,3.374,region 3,branch 2,male,0,1999,6720,27.0,0,0
5869,early,0.116666666666667,leasing,90,19200,0.615384615384615,34.5646833629781,3.374,region 6,branch 5,male,4800,2006,31200,43.0,0,0
5870,early,0.116666666666667,leaseback,90,14160,0.702380952380952,28.3197883301085,2.5305,region 5,branch 2,male,1920,2011,20160,47.0,1,0
5871,early,0.116666666666667,leaseback,90,11760,0.790322580645161,35.890359007342,3.374,region 2,branch 5,male,720,2003,14880,33.0,0,0
5872,early,0.116666666666667,leaseback,90,9600,0.588235294117647,36.5795672495453,3.374,region 3,branch 2,male,960,2004,16320,31.0,0,0
5873,early,0.116666666666667,leasing,90,24000,0.769230769230769,28.7891703352881,2.5305,region 6,branch 5,male,1680,2006,31200,30.0,1,0
5874,early,0.116666666666667,leaseback,90,6720,0.736842105263158,36.3776027664547,3.374,region 8,branch 6,male,1440,1997,9120,41.0,0,0
5875,early,0.116666666666667,leaseback,90,12000,0.609756097560976,36.3395158023361,3.374,region 6,branch 5,female,1440,2008,19680,37.0,0,0
5876,early,0.116666666666667,leaseback,90,8640,0.818181818181818,35.9824811783628,3.374,region 8,branch 3,male,1920,2004,10560,33.0,0,0
5877,early,0.116666666666667,leaseback,90,24000,1.59731272196777,36.23984396138,3.374,region 5,branch 3,male,1920,2011,15025,47.0,0,0
5878,early,0.116666666666667,leaseback,90,6240,0.8125,32.2871627329093,2.6710832771,region 5,branch 6,male,1243,2010,7680,35.0,0,0
5879,early,0.116666666666667,leaseback,90,4080,0.885416666666667,33.3606735309603,2.6710832771,region 5,branch 5,male,960,2003,4608,51.0,0,0
5880,early,0.116666666666667,leaseback,90,7200,0.416666666666667,33.3664722286846,2.6710832771,region 5,branch 5,male,1200,2013,17280,42.0,0,0
5881,early,0.116666666666667,leaseback,90,9600,0.576368876080692,31.392321778246,2.6710832771,region 5,branch 6,male,1440,2008,16656,25.0,1,0
5882,early,0.116666666666667,leaseback,90,4800,0.490196078431373,29.6524102336716,2.6710832771,region 5,branch 5,male,0,2011,9792,36.0,0,0
5883,early,0.116666666666667,leaseback,90,4800,0.625,32.2146734833414,2.6710832771,region 5,branch 5,female,557,2000,7680,34.0,1,0
5884,early,0.116666666666667,leaseback,90,7200,0.3,32.4921963207261,2.6710832771,region 5,branch 6,male,0,2014,24000,34.0,0,0
5885,early,0.116666666666667,leaseback,90,8640,0.6,29.8574589445133,2.6710832771,region 6,branch 6,male,2400,2014,14400,35.0,1,0
5886,early,0.116666666666667,leaseback,90,7200,0.428571428571429,29.6982414048595,2.6710832771,region 6,branch 5,male,0,2009,16800,45.0,1,0
5887,early,0.116666666666667,leaseback,90,6480,0.794117647058823,28.9797847708299,2.6710832771,region 2,branch 6,male,1920,1999,8160,38.0,1,0
5888,early,0.116666666666667,leaseback,90,12000,0.595238095238095,32.71634377292,2.6710832771,region 5,branch 6,female,3120,2005,20160,32.0,0,0
5889,early,0.116666666666667,leaseback,90,4320,0.5625,32.9262474328014,2.6710832771,region 8,branch 6,male,432,1997,7680,32.0,0,0
5890,early,0.116666666666667,leaseback,90,12000,0.757575757575758,33.1674567198394,2.6710832771,region 6,branch 5,female,2880,2014,15840,28.0,0,0
5891,early,0.116666666666667,leaseback,90,12288,0.8,32.8433719728761,2.6710832771,region 2,branch 2,male,2400,2008,15360,31.0,0,0
5892,early,0.116666666666667,leaseback,90,3360,0.777777777777778,31.7035881766248,2.6710832771,region 9,branch 4,male,1440,1994,4320,56.0,0,0
5893,early,0.116666666666667,leaseback,90,1776,0.336363636363636,32.092312382521,2.6710832771,region 7,branch 7,female,0,1999,5280,20.0,0,0
5894,early,0.116666666666667,leasing,90,8160,0.485714285714286,32.2940128758032,2.6710832771,region 6,branch 2,male,0,2008,16800,36.0,0,0
5895,early,0.116666666666667,leaseback,90,7200,0.789473684210526,36.1455799223165,3.374,region 5,branch 6,male,1632,2007,9120,55.0,0,0
5896,early,0.116666666666667,leaseback,90,6480,0.794117647058823,36.6089895130326,3.374,region 6,branch 2,male,864,2000,8160,23.0,0,0
5897,early,0.116666666666667,leasing,90,8640,0.642857142857143,36.9705355439632,3.374,region 2,branch 5,female,1440,2005,13440,28.0,1,0
5898,early,0.116666666666667,leasing,90,8640,0.75,34.2477839145477,3.374,region 9,branch 4,male,1166,2004,11520,38.0,1,0
5899,early,0.116666666666667,leaseback,90,7200,0.535714285714286,35.2586991097054,3.374,region 8,branch 5,male,720,2008,13440,53.0,0,0
5900,early,0.116666666666667,leaseback,90,5616,0.9,36.2434723864392,3.374,region 5,branch 6,male,960,1997,6240,72.0,0,0
5901,early,0.116666666666667,leaseback,90,3840,0.8,36.5949105704404,3.374,region 6,branch 2,female,1440,2006,4800,42.0,0,0
5902,early,0.116666666666667,leaseback,90,9120,0.791666666666667,36.8896636784511,3.374,region 5,branch 6,male,1440,2005,11520,25.0,1,0
5903,early,0.116666666666667,leaseback,90,4800,0.769230769230769,34.935756170051,3.374,region 5,branch 6,female,480,1996,6240,49.0,0,0
5904,early,0.116666666666667,leaseback,90,11760,0.790322580645161,35.0837484262928,3.374,region 6,branch 5,male,1200,2005,14880,38.0,0,0
5905,early,0.116666666666667,leasing,90,6480,0.794117647058823,35.3401544405797,3.374,region 6,branch 2,male,912,2001,8160,37.0,0,0
5906,early,0.116666666666667,leaseback,90,4320,0.75,36.1239162981375,3.374,region 7,branch 7,male,720,1999,5760,32.0,0,0
5907,early,0.116666666666667,leaseback,90,9600,0.689655172413793,35.3120852619721,3.374,region 2,branch 2,male,0,2004,13920,41.0,0,0
5908,early,0.116666666666667,leasing,90,7200,0.789473684210526,35.7725622897599,3.374,region 6,branch 6,female,0,2003,9120,27.0,0,0
5909,early,0.116666666666667,leaseback,90,9600,0.833333333333333,36.3516290572057,3.374,region 6,branch 2,male,0,2003,11520,36.0,0,0
5910,early,0.116666666666667,leaseback,90,4320,0.545454545454545,35.3834139382786,3.374,region 2,branch 5,male,1680,2000,7920,34.0,0,0
5911,early,0.116666666666667,leaseback,90,10080,0.777777777777778,35.3822660509579,3.374,region 6,branch 6,male,1440,2007,12960,27.0,1,0
5912,early,0.116666666666667,leaseback,90,3840,0.380952380952381,35.5462502870107,3.374,region 6,branch 5,male,1200,2002,10080,35.0,1,0
5913,early,0.116666666666667,leaseback,90,9600,0.606060606060606,35.4582051986651,3.374,region 8,branch 6,female,456,2015,15840,31.0,0,0
5914,early,0.116666666666667,leaseback,90,6480,0.794117647058823,36.6089895130326,3.374,region 9,branch 4,male,384,1997,8160,48.0,0,0
5915,early,0.116666666666667,leaseback,90,4320,0.6,34.9485397904221,3.374,region 5,branch 2,male,1344,2007,7200,33.0,0,0
5916,early,0.116666666666667,leaseback,90,6000,0.78125,36.3880020936437,3.374,region 5,branch 4,male,552,1998,7680,39.0,0,0
5917,early,0.116666666666667,leaseback,90,2400,0.294117647058824,36.9948243382223,3.374,region 6,branch 5,male,960,2006,8160,39.0,1,0
5918,early,0.116666666666667,leasing,90,14400,0.75,36.0306323689395,3.374,region 5,branch 5,male,5760,2005,19200,38.0,1,0
5919,early,0.116666666666667,leasing,90,6240,0.590909090909091,35.343482948425,3.374,region 8,branch 5,female,1344,2001,10560,47.0,0,0
5920,early,0.116666666666667,leaseback,90,4800,0.769230769230769,35.7379984912501,3.374,region 6,branch 5,male,1920,1998,6240,42.0,1,0
5921,early,0.116666666666667,leasing,90,5520,0.793103448275862,34.7775045083373,3.374,region 7,branch 7,male,624,2008,6960,23.0,0,0
5922,early,0.116666666666667,leaseback,90,7200,0.517241379310345,36.4476586532116,3.374,region 6,branch 5,female,960,2006,13920,30.0,0,0
5923,early,0.116666666666667,leaseback,90,6000,0.806451612903226,35.4201364159781,3.374,region 5,branch 6,male,0,2005,7440,51.0,0,0
5924,early,0.116666666666667,leaseback,90,5760,0.631578947368421,36.392039853214,3.374,region 6,branch 5,male,2304,1998,9120,38.0,0,0
5925,early,0.116666666666667,leaseback,90,5760,0.8,35.3509625879804,3.374,region 6,branch 5,male,792,1996,7200,24.0,0,0
5926,early,0.116666666666667,leaseback,90,5280,0.785714285714286,36.1747361455252,3.374,region 3,branch 5,male,1200,1995,6720,47.0,0,0
5927,early,0.116666666666667,leaseback,90,3840,0.727272727272727,36.9019507420255,3.374,region 6,branch 3,male,1920,1999,5280,29.0,0,0
5928,early,0.116666666666667,leaseback,90,21600,0.576923076923077,35.4989359278666,3.374,region 9,branch 3,male,1680,2008,37440,26.0,0,0
5929,early,0.116666666666667,leaseback,90,24000,0.793650793650794,35.0597030442353,3.374,region 6,branch 3,male,4800,2014,30240,28.0,0,0
5930,early,0.116666666666667,leaseback,90,12000,0.3125,35.1551527222561,3.374,region 5,branch 3,male,2160,2012,38400,32.0,0,0
5931,early,0.116666666666667,leaseback,90,4800,0.5,35.5903750091031,3.374,region 3,branch 3,male,1200,1999,9600,38.0,0,0
